radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,address
LTE,222,1,10916,80551839,0,9.166030884,45.45661926,1000,1,1,1428324414,1428324414,0,"Via Montevideo, 20144 Milano MI, Italy"
LTE,222,1,10918,128315650,0,9.240189,45.460739,1000,20,1,1458880466,1481895795,0,"Via Decorati Al Valor Civile, 10, 20138 Milano MI, Italy"
LTE,222,1,10948,128243972,0,9.124832153,45.51704407,1000,1,1,1436112417,1436112417,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,10948,128222984,0,9.148178101,45.50468445,1000,1,1,1423281475,1423281475,0,"Via Michele Pericle Negrotto, 52, 20157 Milano MI, Italy"
LTE,222,1,10980,128245509,0,9.157791138,45.42228699,1000,1,1,1435300579,1435300579,0,"Via Giuseppe de Finetti, 6, 20142 Milano MI, Italy"
LTE,222,1,10949,128153346,0,9.102859497,45.51429749,1000,1,1,1423141003,1423141003,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,10950,128009987,0,9.159164429,45.51292419,1000,1,1,1435622345,1435622345,0,"Via Bovisasca, 125, 20157 Milano MI, Italy"
LTE,222,1,10950,128243972,0,9.124832153,45.51704407,1000,1,1,1442312564,1442312564,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,10950,128049666,0,9.128952026,45.49507141,1000,1,1,1423583586,1423583586,0,"Via Fabrizio Quattrocchi, 22, 20151 Milano MI, Italy"
LTE,222,1,10950,128243973,0,9.127578735,45.51017761,1000,1,1,1442312564,1442312564,0,"Via Giovanni Gentile, 3, 20157 Milano MI, Italy"
LTE,222,1,10980,128018690,0,9.205856323,45.41404724,1000,1,1,1435163293,1435163293,0,"MILANO Ripamonti/Macconago (IEO), 20141 Milano MI, Italy"
LTE,222,1,10980,128245507,0,9.163284302,45.42915344,1000,1,1,1435989785,1435989785,0,"Via S. Paolino, 30, 20142 Milano MI, Italy"
LTE,222,1,10949,128004097,0,9.17427063,45.52116394,1000,1,1,1442215668,1442215668,0,"Via Iseo, 10, 20161 Milano MI, Italy"
LTE,222,1,10980,128049411,0,9.205856323,45.41404724,1000,1,1,1437331173,1437331173,0,"MILANO Ripamonti/Macconago (IEO), 20141 Milano MI, Italy"
LTE,222,1,10980,128174339,0,9.149551392,45.40992737,1000,1,1,1435622681,1435622681,0,"Via del Bosco Rinnovato, 6, 20090 Milano MI, Italy"
LTE,222,1,10950,128243971,0,9.123458862,45.51292419,1000,1,1,1440229184,1440229184,0,"Via Giorgio Stephenson, 76, 20157 Milano MI, Italy"
LTE,222,1,24673,128314625,0,9.196243286,45.46348572,1000,10,1,1458927002,1479179962,0,"Via Verziere, 11, 20122 Milano MI, Italy"
LTE,222,1,24673,128021762,0,9.189376831,45.46760559,1000,1,1,1452531443,1452531443,0,"Via Giuseppe Verdi, 1, 20121 Milano MI, Italy"
LTE,222,1,24689,128049411,0,9.204483,45.419223,1000,13,1,1458927003,1487564022,0,"Via Giuseppe Ripamonti, 367, 20141 Milano MI, Italy"
LTE,222,1,24691,128245509,0,9.158627,45.422406,1000,23,1,1458927003,1483448484,0,"Autostrada dei Giovi, 20142 Milano MI, Italy"
LTE,222,1,24692,128203010,0,9.20173645,45.43052673,1000,21,1,1458927003,1475580923,0,"Via Giuseppe Ripamonti, 212, 20141 Milano MI, Italy"
LTE,222,1,24692,128203016,0,9.20173645,45.43052673,1000,2,1,1458927003,1462407016,0,"Via Giuseppe Ripamonti, 212, 20141 Milano MI, Italy"
LTE,222,1,24674,128314627,0,9.192123413,45.46485901,1000,11,1,1458927002,1483021700,0,"Via Santa Radegonda, 1, 20121 Milano MI, Italy"
LTE,222,1,24690,128174339,0,9.149501,45.409826,1000,27,1,1458927003,1484665923,0,"Via del Bosco Rinnovato, 6, 20090 Milano MI, Italy"
LTE,222,1,24676,128021761,0,9.189376831,45.46897888,1000,11,1,1458927002,1491284545,0,"Via Monte Di Pieta' Via Verdi, 20121 Milano MI, Italy"
LTE,222,1,24689,128307202,0,9.155044556,45.41816711,1000,1,1,1452642924,1452642924,0,"Autostrada dei Giovi, 20142 Milano MI, Italy"
LTE,222,1,24269,128034825,0,9.149277,45.482712,1000,5,1,1458955640,1471478870,0,"Milan, Fiera Milano CIty (Viale Teodorico), 20149 Milano MI, Italy"
LTE,222,1,24301,128242434,0,9.10697937,45.50468445,1000,1,1,1446598245,1446598245,0,"Via Gallarate, 392, 20151 Milano MI, Italy"
LTE,222,1,24301,128222984,0,9.148178101,45.50331116,1000,1,1,1450525777,1450525777,0,"Via Michele Pericle Negrotto, 16, 20156 Milano MI, Italy"
LTE,222,1,24269,128014339,0,9.139938354,45.48957825,1000,1,1,1450465530,1450465530,0,"Viale Achille Papa, 30, 20129 Milano MI, Italy"
LTE,222,1,24269,128036866,0,9.162223,45.49632,1000,22,1,1458955640,1478871625,0,"Cavalcavia Adriano Bacula, Milano MI, Italy"
LTE,222,1,24269,128042753,0,9.149551392,45.48271179,1000,1,1,1452787827,1452787827,0,"Milan, Fiera Milano CIty (Viale Teodorico), 20149 Milano MI, Italy"
LTE,222,1,24269,128036610,0,9.16053772,45.48683167,1000,1,1,1453394995,1453394995,0,"Via Ezio Biondi, 6, 20154 Milano MI, Italy"
LTE,222,1,24271,128286465,0,9.144058228,45.48271179,1000,1,1,1453132888,1453132888,0,"Piazza Carlo Stuparich, 4, 20148 Milano MI, Italy"
LTE,222,1,24271,128269313,0,9.164486,45.461597,1000,8,1,1458955641,1482115493,0,"Viale S. Michele del Carso, 25, 20144 Milano MI, Italy"
LTE,222,1,24272,128082179,0,9.150924683,45.47447205,1000,1,1,1456342023,1456342023,0,"Via Monte Bianco, 2, 20149 Milano MI, Italy"
LTE,222,1,24301,128049670,0,9.111099243,45.4964447,1000,1,1,1447636130,1447636130,0,"Via Giacomo Quarenghi, 23, 20151 Milano MI, Italy"
LTE,222,1,24301,128305409,0,9.101486206,45.51429749,1000,51,1,1458955642,1482372287,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,24269,128286212,0,9.150924683,45.49919128,1000,2,1,1458955640,1476767635,0,"Via Grosseto, 1, 20156 Milano MI, Italy"
LTE,222,1,24269,128286214,0,9.139938354,45.49095154,1000,10,1,1458955641,1481597196,0,"Tunnel Gattamelata, 20151 Milano MI, Italy"
LTE,222,1,24304,128049668,0,9.130325,45.494385,1000,14,1,1458955644,1481642499,0,"Viale Alcide de Gasperi, 4, 20151 Milano MI, Italy"
LTE,222,1,24303,128229122,0,9.115032,45.515671,1000,22,1,1458955643,1474102125,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24304,128243203,0,9.06578064,45.49781799,1000,1,1,1448216104,1448216104,0,"SPexSS11, 20153 Milano MI, Italy"
LTE,222,1,24621,128234242,0,9.123458862,45.44563293,1000,19,1,1458955646,1486650979,0,"Via Lorenteggio, 219, 20147 Milano MI, Italy"
LTE,222,1,24269,128201987,0,9.155044556,45.49781799,1000,1,1,1452307815,1452307815,0,"Via Ercolano, 3, 20155 Milano MI, Italy"
LTE,222,1,24269,128034818,0,9.152297974,45.47859192,1000,1,1,1452790113,1452790113,0,"Viale Eginardo, 3, 20149 Milano MI, Italy"
LTE,222,1,24269,128036872,0,9.162025,45.496445,1000,12,1,1458955640,1476062998,0,"Cavalcavia Adriano Bacula, Milano MI, Italy"
LTE,222,1,24270,128278533,0,9.153585,45.473099,1000,16,1,1458955641,1483285268,0,"Piazzale Giulio Cesare, 9, 20145 Milano MI, Italy"
LTE,222,1,24270,128048899,0,9.164657593,45.4813385,1000,5,1,1458955641,1480046420,0,"Corso Sempione, 41, 20145 Milano MI, Italy"
LTE,222,1,24301,128222978,0,9.145431519,45.50193787,1000,1,1,1452307815,1452307815,0,"Via C. Marcello (Villapizzone), 20156 Milano MI, Italy"
LTE,222,1,24301,128231170,0,9.095993042,45.51841736,1000,1,1,1450081769,1450081769,0,"Unnamed Road, 20157 Milano MI, Italy"
LTE,222,1,24301,128230658,0,9.098705,45.514297,1000,40,1,1458955642,1482372287,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,24301,128242433,0,9.10697937,45.51292419,1000,1,1,1446480204,1446480204,0,"Via Triboniano, 242, 20157 Milano MI, Italy"
LTE,222,1,24303,128220430,0,9.115219116,45.51567078,1000,6,1,1458955643,1461662506,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24270,128257029,0,9.172897339,45.48408508,1000,3,1,1458955641,1481905341,0,"Via Giulio Cesare Procaccini, 18, 20154 Milano MI, Italy"
LTE,222,1,24270,128257025,0,9.175643921,45.48545837,1000,5,1,1458955641,1482169234,0,"Via Luigi Nono, 1, 20154 Milano MI, Italy"
LTE,222,1,24301,128049668,0,9.131698608,45.49507141,1000,1,1,1452531443,1452531443,0,"Via Inverigo, 14, 20151 Milano MI, Italy"
LTE,222,1,24301,128222977,0,9.150924683,45.51017761,1000,1,1,1452531436,1452531436,0,"Via Dante Chiasserini, 101, 20157 Milano MI, Italy"
LTE,222,1,24301,128220163,0,9.10697937,45.51979065,1000,1,1,1445747183,1445747183,0,"Cardo, 20157 Milano MI, Italy"
LTE,222,1,24272,128269061,0,9.15214,45.509544,1000,26,1,1458955642,1491494796,0,"Via Dante Chiasserini, 101, 20157 Milano MI, Italy"
LTE,222,1,24304,128049671,0,9.1306,45.493698,1000,10,1,1458955644,1483285268,0,"Viale Alcide de Gasperi, 4, 20151 Milano MI, Italy"
LTE,222,1,24303,128243969,0,9.124832,45.516977,1000,41,1,1458955643,1482372287,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24303,128291078,0,9.130325317,45.50468445,1000,7,1,1458955643,1481691311,0,"Via Sapri, 64, 20156 Milano MI, Italy"
LTE,222,1,24272,128005123,0,9.165802,45.467606,1000,6,1,1458955641,1481771263,0,"Piazza della Conciliazione, 5, 20123 Milano MI, Italy"
LTE,222,1,24271,128013315,0,9.148428,45.461863,1000,11,1,1458955641,1482343509,0,"Viale Ergisto Bezzi, 73, 20146 Milano MI, Italy"
LTE,222,1,24301,128231169,0,9.101486206,45.52116394,1000,1,1,1446178240,1446178240,0,"Viale 15, 20157 Milano MI, Italy"
LTE,222,1,24302,128230145,0,9.116487,45.515671,1000,13,1,1458955643,1474102125,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24302,128258051,0,9.12241,45.497216,1000,9,1,1458955643,1506178406,0,"Via Sem Benelli, 12, 20151 Milano MI, Italy"
LTE,222,1,24304,128161537,0,9.067126,45.498065,1000,50,1,1458955644,1483206959,0,"SPexSS11, 20153 Milano MI, Italy"
LTE,222,1,24303,128220431,0,9.10697937,45.51979065,1000,1,1,1445399607,1445399607,0,"Cardo, 20157 Milano MI, Italy"
LTE,222,1,24621,128215811,0,9.124832,45.443129,1000,17,1,1458955646,1491356808,0,"Via Francesco Gonin 25/A/Torre, 20147 Milano MI, Italy"
LTE,222,1,24621,128353794,0,9.076767,45.466099,1000,31,1,1458955646,1476629655,0,"Via Budrio, 44, 20153 Milano MI, Italy"
LTE,222,1,24622,128046849,0,9.075654,45.462776,2454,36,1,1458955646,1533567936,0,"Via Seguro, 111, 20153 Milano MI, Italy"
LTE,222,1,24622,128055043,0,9.076766968,45.46211243,1000,39,1,1458955646,1492102571,0,"Via Seguro, 111, 20153 Milano MI, Italy"
LTE,222,1,24301,128222985,0,9.130325317,45.50605774,1000,1,1,1452251599,1452251599,0,"Via Alassio, 10, 20156 Milano MI, Italy"
LTE,222,1,24301,128049665,0,9.131698608,45.49507141,1000,1,1,1453037276,1453037276,0,"Via Inverigo, 14, 20151 Milano MI, Italy"
LTE,222,1,24303,128256259,0,9.127425,45.508876,1000,10,1,1458955643,1540536255,0,"Via Giovanni Gentile, 3, 20157 Milano MI, Italy"
LTE,222,1,24303,128291075,0,9.133987,45.504799,1000,12,1,1458955643,1482372287,0,"Via Angelo Brunetti, 13, 20156 Milano MI, Italy"
LTE,222,1,24303,128220429,0,9.113845825,45.51567078,1000,2,1,1458955643,1459513202,0,"Zona Stephenson, Milano MI, Italy"
LTE,222,1,24304,128161549,0,9.067062,45.496353,1000,15,1,1458955644,1482513480,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24304,128222978,0,9.14772,45.503311,1000,3,1,1458955644,1469536564,0,"Via Michele Pericle Negrotto, 31, 20157 Milano MI, Italy"
LTE,222,1,24621,128318467,0,9.091873169,45.45387268,1000,5,1,1458955646,1482336290,0,"Via Benozzo Gozzoli, 93, 20152 Milano MI, Italy"
LTE,222,1,24622,128046856,0,9.076532,45.448026,1000,35,1,1458955646,1484406868,0,"A50, 20152 Milano MI, Italy"
LTE,222,1,24622,128055049,0,9.075394,45.461512,1000,16,1,1458955646,1491057257,0,"Via Seguro, 111, 20153 Milano MI, Italy"
LTE,222,1,24303,128243972,0,9.124034,45.517044,1000,86,1,1458955643,1483708604,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24303,128153345,0,9.124861,45.517278,1000,47,1,1458955643,1482132993,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24303,128256258,0,9.1329,45.507259,1000,8,1,1458955643,1481719505,0,"Via Antonio Mambretti, 9, 20157 Milano MI, Italy"
LTE,222,1,24304,128222985,0,9.130497,45.506058,1000,8,1,1458955644,1480686239,0,"Via Alassio, 10, 20156 Milano MI, Italy"
LTE,222,1,24303,128153350,0,9.113845825,45.51567078,1000,56,1,1458955643,1483708604,0,"Zona Stephenson, Milano MI, Italy"
LTE,222,1,24269,128358402,0,9.150924683,45.47447205,1000,22,1,1460434339,1492020140,0,"Via Monte Bianco, 2, 20149 Milano MI, Italy"
LTE,222,1,24269,128335874,0,9.167404175,45.47584534,1000,11,1,1460449317,1491371043,0,"Via Abbondio Sangiorgio, 12, 20145 Milano MI, Italy"
LTE,222,1,24302,128036097,0,9.130234,45.503128,1000,15,1,1458955642,1490635221,0,"Via Sapri, 64, 20156 Milano MI, Italy"
LTE,222,1,24301,128337154,0,9.132077,45.50459,1000,29,1,1461373256,1482652861,0,"Via Angelo Brunetti, 21, 20156 Milano MI, Italy"
LTE,222,1,24302,128230150,0,9.104233,45.514469,1000,8,1,1458955643,1483798393,0,"Via Triboniano, 20157 Milano MI, Italy"
LTE,222,1,24269,128312065,0,9.18800354,45.50193787,1000,1,1,1462799733,1462799733,0,"Via Valassina, 45, 20159 Milano MI, Italy"
LTE,222,1,24269,80563654,0,9.175643921,45.46897888,1000,1,1,1463418842,1463418842,0,"Via Pietro Paleocapa, 3, 20123 Milano MI, Italy"
LTE,222,1,24692,128275201,0,9.196243286,45.42778015,1000,1,1,1463418591,1463418591,0,"Via Virgilio Ferrari, 20141 Milano MI, Italy"
LTE,222,1,10918,128333313,0,9.206053,45.467409,1000,21,1,1464336166,1484637836,0,"Viale Bianca Maria, 49, 20122 Milano MI, Italy"
LTE,222,1,10950,128004097,0,9.173927,45.521164,1000,8,1,1458880468,1477447190,0,"Via Iseo, 10, 20161 Milano MI, Italy"
LTE,222,1,24624,128215810,0,9.124008,45.436981,1000,10,1,1464919274,1477387968,0,"Via Fernando Santi, 5, 20142 Milano MI, Italy"
LTE,222,1,24271,80563654,0,9.175643921,45.46897888,1000,1,1,1465467404,1465467404,0,"Via Pietro Paleocapa, 3, 20123 Milano MI, Italy"
LTE,222,1,24676,128082691,0,9.189376831,45.46485901,1000,2,1,1465972079,1472125414,0,"Piazza del Duomo, 19a, 20121 Milano MI, Italy"
LTE,222,1,24301,128387585,0,9.123458862,45.47859192,1000,1,1,1466396576,1466396576,0,"Via dei Piccolomini, 3, 20151 Milano MI, Italy"
LTE,222,1,9057,128342276,0,9.124832153,45.47859192,1000,1,1,1466396576,1466396576,0,"Via dei Piccolomini, 3, 20151 Milano MI, Italy"
LTE,222,1,9057,128342273,0,9.123458862,45.47859192,1000,1,1,1467627124,1467627124,0,"Via dei Piccolomini, 3, 20151 Milano MI, Italy"
LTE,222,1,24622,128324609,0,9.123458862,45.44288635,1000,2,1,1468364867,1474396809,0,"Via Pietro Giordani, 46, 20147 Milano MI, Italy"
LTE,222,1,10854,128072450,0,9.188003,45.501938,1000,3,1,1469520521,1471581719,0,"Via Valassina, 45, 20159 Milano MI, Italy"
LTE,222,1,9029,128129282,0,9.123458862,45.47996521,1000,1,1,1471264033,1471264033,0,"Via Achille, 4, 20151 Milano MI, Italy"
LTE,222,1,24675,128337413,0,9.193496704,45.46485901,1000,2,1,1471563648,1480317537,0,"Corso Vittorio Emanuele II, 3, 20122 Milano MI, Italy"
LTE,222,1,24302,128072196,0,9.131184,45.501251,1000,8,1,1473088831,1474851650,0,"Via del Ghisallo P.le ai Laghi, 20156 Milano MI, Italy"
LTE,222,1,24301,128410113,0,9.128952026,45.48545837,1000,5,1,1473088831,1479100005,0,"Via Carlo Osma, 2, 20151 Milano MI, Italy"
LTE,222,1,9029,128129539,0,9.12071228,45.47447205,1000,1,1,1473055732,1473055732,0,"Via Val Poschiavina, 8, 20153 Milano MI, Italy"
LTE,222,1,9029,128129538,0,9.12071228,45.47447205,1000,2,1,1473088831,1474718330,0,"Via Val Poschiavina, 8, 20153 Milano MI, Italy"
LTE,222,1,24302,128072195,0,9.130325317,45.49369812,1000,1,1,1473601226,1473601226,0,"Viale Alcide de Gasperi, 4, 20151 Milano MI, Italy"
LTE,222,1,24302,128072193,0,9.130325317,45.50193787,1000,1,1,1473601217,1473601217,0,"Via del Ghisallo P.le ai Laghi, 20156 Milano MI, Italy"
LTE,222,1,9029,128129281,0,9.123458862,45.47996521,1000,1,1,1474417767,1474417767,0,"Via Achille, 4, 20151 Milano MI, Italy"
LTE,222,1,9029,128129295,0,9.124146,45.478592,1000,2,1,1474438008,1477224974,0,"Via dei Piccolomini, 3, 20151 Milano MI, Italy"
LTE,222,1,10950,128272644,0,9.256533,45.453105,4022,40,1,1474484838,1523728453,0,"Str. C - C.A.M.M., 28, 20138 Milano MI, Italy"
LTE,222,1,24691,128261126,0,9.175643921,45.41404724,1000,1,1,1474538003,1474538003,0,"Via dei Missaglia, 89, 20142 Milano MI, Italy"
LTE,222,1,24269,128374017,0,9.153671265,45.47172546,1000,1,1,1475891768,1475891768,0,"Via Monte Rosa, 10, 20145 Milano MI, Italy"
LTE,222,1,24269,128410371,0,9.167404175,45.45661926,1000,2,1,1475965532,1481709839,0,"Via Andrea Solari, 7, 20144 Milano MI, Italy"
LTE,222,1,24302,128036102,0,9.131014,45.495231,6317,45,1,1476083127,1512186834,0,"Via Inverigo, 14, 20151 Milano MI, Italy"
LTE,222,1,24302,128036101,0,9.139104,45.490845,1000,38,1,1476083127,1512094952,0,"Viale Achille Papa, 30, 20159 Milano MI, Italy"
LTE,222,1,24304,128165378,0,9.07951355,45.47309875,1000,9,1,1478050898,1483285270,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24301,128305412,0,9.100296,45.514297,1000,15,1,1478582368,1483708604,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,24272,128334340,0,9.18800354,45.50193787,1000,2,1,1479031533,1481844812,0,"Via Valassina, 45, 20159 Milano MI, Italy"
LTE,222,1,10919,128217862,0,9.179763794,45.46760559,1000,1,1,1479298946,1479298946,0,"Foro Buonaparte, 61, 20121 Milano MI, Italy"
LTE,222,1,24269,128334852,0,9.14680481,45.48683167,1000,2,1,1480144028,1483399266,0,"Via Ignazio Gardella, 10, 20149 Milano MI, Italy"
LTE,222,1,24302,128353794,0,9.076735,45.466635,1000,39,1,1480237526,1494690795,0,"Via Budrio, 44, 20153 Milano MI, Italy"
LTE,222,1,24623,128256004,0,9.101486206,45.45936584,1000,2,1,1480237526,1481979671,0,"Via delle Forze Armate, 312, 20152 Milano MI, Italy"
LTE,222,1,24675,128320001,0,9.190750122,45.46348572,1000,9,1,1481303065,1491982232,0,"Piazza del Duomo, 6, 20122 Milano MI, Italy"
LTE,222,1,24301,128436483,0,9.128952026,45.51979065,1000,2,1,1481715733,1483524958,0,"Via Val Lagarina, 27, 20157 Milano MI, Italy"
LTE,222,1,24302,128357377,0,9.128952026,45.51979065,1000,3,1,1481715734,1482967460,0,"Via Val Lagarina, 27, 20157 Milano MI, Italy"
LTE,222,1,24270,128034820,0,9.150925,45.477905,1000,2,1,1482176736,1483285268,0,"Piazzale Arduino, 4, 20149 Milano MI, Italy"
LTE,222,1,24271,128036866,0,9.161911011,45.4964447,1000,4,1,1481939656,1483399266,0,"Cavalcavia Adriano Bacula, Milano MI, Italy"
LTE,222,1,24269,128422915,0,9.16053772,45.47309875,1000,1,1,1483285268,1483285268,0,"Via Ippolito Nievo, 5, 20145 Milano MI, Italy"
LTE,222,1,24302,128243972,0,9.124832153,45.51704407,1000,44,1,1483748713,1492363484,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24302,128305412,0,9.100112915,45.51429749,1000,33,1,1483748713,1492363475,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,24302,128153350,0,9.113789,45.515671,1000,24,1,1483748713,1492363484,0,"Zona Stephenson, Milano MI, Italy"
LTE,222,1,24302,128337154,0,9.132196,45.504392,2360,21,1,1484014199,1491317813,0,"Via Angelo Brunetti, 21, 20156 Milano MI, Italy"
LTE,222,1,24269,128257028,0,9.173344,45.487262,1000,7,1,1484100483,1523124900,0,"Via Cenisio, 1, 20154 Milano MI, Italy"
LTE,222,1,24269,128257027,0,9.168777466,45.48820496,1000,2,1,1484100483,1489311814,0,"Via Giuseppe Antonio Borgese, 1, 20154 Milano MI, Italy"
LTE,222,1,24269,128257025,0,9.174498,45.487032,1000,6,1,1484103363,1523124910,0,"Via Cenisio, 1, 20154 Milano MI, Italy"
LTE,222,1,24303,128161543,0,9.066626,45.499002,1000,19,1,1484162818,1506001571,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24303,128161545,0,9.066722,45.491232,1000,16,1,1484162818,1505891605,0,"Via Molinetto, 53, 20153 Milano MI, Italy"
LTE,222,1,24302,128243974,0,9.123035,45.51394,1000,40,1,1484014199,1492096318,0,"Via Giorgio Stephenson, 76, 20157 Milano MI, Italy"
LTE,222,1,24302,128337155,0,9.130173,45.505652,2556,35,1,1484014199,1492189264,0,"Via Sapri, 64, 20156 Milano MI, Italy"
LTE,222,1,24303,128161540,0,9.066614,45.497427,4267,40,1,1484388314,1506001494,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,10854,128322822,0,9.179621,45.484737,1000,12,1,1484395642,1523124833,0,"Porta Volta, Milano MI, Italy"
LTE,222,1,24302,128243969,0,9.125519,45.518005,1000,10,1,1484423123,1491579843,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,24303,128161537,0,9.065323,45.503082,1000,6,1,1484623737,1491713296,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24272,128036872,0,9.161911011,45.4964447,1000,8,1,1484740891,1489326767,0,"Cavalcavia Adriano Bacula, Milano MI, Italy"
LTE,222,1,10916,128315650,0,9.252548218,45.46211243,1000,1,1,1484994907,1484994907,0,"Viale Enrico Forlanini, 75, 20134 Milano MI, Italy"
LTE,222,1,24304,128230661,0,9.102859497,45.51429749,1000,2,1,1485167264,1492363475,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,24302,128340738,0,9.074443,45.461056,1000,13,1,1485201945,1492013768,0,"Via Seguro, 111, 20153 Milano MI, Italy"
LTE,222,1,24269,128020226,0,9.163284,45.482712,1000,10,1,1485310520,1487814380,0,"Via Angelo Poliziano, 1, 20154 Milano MI, Italy"
LTE,222,1,24304,128258563,0,9.11503,45.518228,1000,29,1,1485314522,1492170557,0,"Via Cristina Belgioioso, 14, 20157 Milano MI, Italy"
LTE,222,1,24302,128243201,0,9.102516,45.514298,1000,4,1,1485497238,1492363475,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,24302,128153349,0,9.112149,45.512682,1000,17,1,1485497238,1492363484,0,"Via Giorgio Stephenson, 103, 20157 Milano MI, Italy"
LTE,222,1,24302,128243971,0,9.12367,45.514086,1000,13,1,1485504351,1491317813,0,"Via Giovanni Battista Grassi, 19, 20157 Milano MI, Italy"
LTE,222,1,24270,128269315,0,9.16165,45.45905,1000,5,1,1485683133,1493737802,0,"Via Giuseppe Dezza, 48, 20144 Milano MI, Italy"
LTE,222,1,24623,128046855,0,9.076517,45.463035,1000,8,1,1485683133,1505892021,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,24621,128303881,0,9.11499,45.456619,1000,6,1,1485692714,1491956406,0,"Via Basilea, 6, 20152 Milano MI, Italy"
LTE,222,1,24269,128334340,0,9.18800354,45.50193787,1000,3,1,1486356472,1490750818,0,"Via Valassina, 45, 20159 Milano MI, Italy"
LTE,222,1,24269,128018945,0,9.168887,45.478976,1000,25,1,1486783400,1491982232,0,"Corso Sempione, 22, 20154 Milano MI, Italy"
LTE,222,1,24272,128036869,0,9.161911011,45.4964447,1000,11,1,1486893988,1491097604,0,"Cavalcavia Adriano Bacula, Milano MI, Italy"
LTE,222,1,24302,128258563,0,9.117965698,45.51567078,1000,1,1,1486913602,1486913602,0,"Via Privata Venezia Giulia, 5a, 20157 Milano MI, Italy"
LTE,222,1,24622,128353794,0,9.078140259,45.46760559,1000,1,1,1486913608,1486913608,0,"Via Budrio, 44, 20153 Milano MI, Italy"
LTE,222,1,24272,128278530,0,9.153671265,45.47309875,1000,3,1,1486945217,1489221434,0,"Piazzale Giulio Cesare, 9, 20145 Milano MI, Italy"
LTE,222,1,24272,128278533,0,9.153867,45.473099,1000,7,1,1486945217,1492189264,0,"Piazzale Giulio Cesare, 9, 20145 Milano MI, Italy"
LTE,222,1,24302,128291075,0,9.132843,45.504456,1000,6,1,1486366282,1489509029,0,"Via Angelo Brunetti, 21, 20156 Milano MI, Italy"
LTE,222,1,10948,128181512,0,9.253235,45.487175,1000,4,1,1487106645,1492156956,0,"Via Rombon (Sacro Cuore), 20134 Milano MI, Italy"
LTE,222,1,10950,128335362,0,9.252548,45.471725,1000,2,1,1487127591,1491307852,0,"Via Arcangelo Corelli, 36, 20134 Milano MI, Italy"
LTE,222,1,24691,128174337,0,9.155869,45.413773,1000,5,1,1487386444,1491373380,0,"Strada Provinciale 184, 20142 Milano MI, Italy"
LTE,222,1,24269,128225027,0,9.172897339,45.47584534,1000,2,1,1487550508,1487785632,0,"Via Agostino Bertani, 16, 20154 Milano MI, Italy"
LTE,222,1,24270,128020229,0,9.163456,45.482712,1000,40,1,1487644788,1492256378,0,"Via Angelo Poliziano, 1, 20154 Milano MI, Italy"
LTE,222,1,24270,128269317,0,9.166030884,45.45661926,1000,1,1,1487641268,1487641268,0,"Via Montevideo, 20144 Milano MI, Italy"
LTE,222,1,24270,128269318,0,9.166030884,45.45661926,1000,1,1,1487641268,1487641268,0,"Via Montevideo, 20144 Milano MI, Italy"
LTE,222,1,24270,128269316,0,9.166030884,45.46073914,1000,1,1,1488590501,1488590501,0,"Viale Papiniano, 12, 20123 Milano MI, Italy"
LTE,222,1,24270,128422915,0,9.16053772,45.47309875,1000,2,1,1488684439,1491310442,0,"Via Ippolito Nievo, 5, 20145 Milano MI, Italy"
LTE,222,1,24302,128410114,0,9.137192,45.479965,1000,2,1,1488696466,1491804943,0,"Via degli Odescalchi, 24, 20148 Milano MI, Italy"
LTE,222,1,24269,128463107,0,9.151497,45.511551,1000,12,1,1488792782,1491982232,0,"Via Dante Chiasserini, 68, 20157 Milano MI, Italy"
LTE,222,1,24302,128305409,0,9.100112915,45.51429749,1000,5,1,1489129531,1491878215,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,24673,128378369,0,9.192467,45.470352,1000,4,1,1489134317,1491234301,0,"Montenapoleone, 20121 Milano MI, Italy"
