#{"t_start": 1583841439.0914595, "env_id": "multi-channel-DCA-v0"}
r,l,t,block_prob,timestamp
8060,15892,29072.893137,0.5821759259259259,2013-11-01 00:50:00
9638,15892,29146.358087,0.5001446759259259,2013-11-01 00:50:00
8606,15892,29217.543524,0.5095486111111112,2013-11-01 00:50:00
9470,15892,29290.233741,0.5150462962962963,2013-11-01 00:50:00
9178,15892,29359.529388,0.5943287037037037,2013-11-01 00:50:00
8214,15892,29435.170703,0.5788483796296297,2013-11-01 00:50:00
8064,15892,29504.378013,0.5899884259259259,2013-11-01 00:50:00
9310,15892,29578.436202,0.5438368055555556,2013-11-01 00:50:00
9584,15892,29650.676263,0.515625,2013-11-01 00:50:00
8080,15892,29720.800289,0.5802951388888888,2013-11-01 00:50:00
9276,15892,29792.965016,0.5260416666666666,2013-11-01 00:50:00
8852,15892,29863.588779,0.5784143518518519,2013-11-01 00:50:00
11226,15892,29938.251198,0.5737847222222222,2013-11-01 00:50:00
9822,15892,30007.730371,0.5494791666666666,2013-11-01 00:50:00
10094,15892,30083.212585,0.5959201388888888,2013-11-01 00:50:00
10628,15892,30153.206734,0.5232928240740741,2013-11-01 00:50:00
11606,15892,30228.692681,0.5092592592592593,2013-11-01 00:50:00
11188,15892,30298.092284,0.49233217592592593,2013-11-01 00:50:00
10042,15892,30371.350938,0.6121238425925926,2013-11-01 00:50:00
9390,15892,30443.1555,0.48726851851851855,2013-11-01 00:50:00
10234,15892,30518.528975,0.5027488425925926,2013-11-01 00:50:00
9190,15892,30587.309745,0.5049189814814815,2013-11-01 00:50:00
8474,15892,30660.053855,0.5651041666666666,2013-11-01 00:50:00
9112,15892,30729.913787,0.5196759259259259,2013-11-01 00:50:00
8704,15892,30802.613547,0.5458622685185185,2013-11-01 00:50:00
9234,15892,30874.723859,0.5526620370370371,2013-11-01 00:50:00
9516,15892,30948.95735,0.5164930555555556,2013-11-01 00:50:00
10480,15892,31019.493555,0.5182291666666666,2013-11-01 00:50:00
10324,15892,31093.422529,0.5834780092592593,2013-11-01 00:50:00
10886,15892,31162.864947,0.5134548611111112,2013-11-01 00:50:00
10902,15892,31235.566922,0.5098379629629629,2013-11-01 00:50:00
11078,15892,31307.316489,0.48842592592592593,2013-11-01 00:50:00
9224,15892,31381.033592,0.5353009259259259,2013-11-01 00:50:00
9900,15892,31455.5857,0.5235821759259259,2013-11-01 00:50:00
9012,15892,31525.804348,0.6079282407407407,2013-11-01 00:50:00
9350,15892,31599.747743,0.5133101851851852,2013-11-01 00:50:00
9110,15892,31671.262287,0.5083912037037037,2013-11-01 00:50:00
10394,15892,31745.2352,0.5018807870370371,2013-11-01 00:50:00
12006,15892,31814.98984,0.48148148148148145,2013-11-01 00:50:00
9218,15892,31889.639636,0.5027488425925926,2013-11-01 00:50:00
10332,15892,31960.588416,0.6215277777777778,2013-11-01 00:50:00
11122,15892,32035.942866,0.51953125,2013-11-01 00:50:00
7452,15892,32106.7311,0.6009837962962963,2013-11-01 00:50:00
10488,15892,32180.721646,0.5347222222222222,2013-11-01 00:50:00
9360,15892,32253.234132,0.5869502314814815,2013-11-01 00:50:00
9326,15892,32326.933745,0.5625,2013-11-01 00:50:00
11104,15892,32395.861378,0.5526620370370371,2013-11-01 00:50:00
8704,15892,32467.924212,0.5308159722222222,2013-11-01 00:50:00
12146,15892,32538.03008,0.4791666666666667,2013-11-01 00:50:00
11378,15892,32610.424819,0.5037615740740741,2013-11-01 00:50:00
8248,15892,32679.723547,0.5387731481481481,2013-11-01 00:50:00
10890,15892,32751.59603,0.5162037037037037,2013-11-01 00:50:00
7914,15892,32822.788059,0.5782696759259259,2013-11-01 00:50:00
12412,15892,32894.835459,0.51171875,2013-11-01 00:50:00
11884,15892,32966.010312,0.5257523148148148,2013-11-01 00:50:00
12704,15892,33038.506906,0.4972511574074074,2013-11-01 00:50:00
11216,15892,33108.990179,0.4978298611111111,2013-11-01 00:50:00
12122,15892,33179.807989,0.4671585648148148,2013-11-01 00:50:00
8360,15892,33248.124863,0.5261863425925926,2013-11-01 00:50:00
8574,15892,33323.154808,0.4905960648148148,2013-11-01 00:50:00
11166,15892,33396.789234,0.5324074074074074,2013-11-01 00:50:00
7492,15892,33466.273176,0.6934317129629629,2013-11-01 00:50:00
7148,15892,33539.116185,0.5963541666666666,2013-11-01 00:50:00
8666,15892,33608.666561,0.5776909722222222,2013-11-01 00:50:00
8514,15892,33681.185178,0.5843460648148148,2013-11-01 00:50:00
8374,15892,33752.039912,0.4830729166666667,2013-11-01 00:50:00
9702,15892,33822.52194,0.49681712962962965,2013-11-01 00:50:00
8234,15892,33891.713213,0.5091145833333334,2013-11-01 00:50:00
9192,15892,33966.481579,0.4956597222222222,2013-11-01 00:50:00
8090,15892,34035.886084,0.6142939814814815,2013-11-01 00:50:00
8698,15892,34112.062849,0.5846354166666666,2013-11-01 00:50:00
10962,15892,34182.099363,0.4926215277777778,2013-11-01 00:50:00
9738,15892,34256.494395,0.5561342592592593,2013-11-01 00:50:00
7480,15892,34326.487796,0.5765335648148148,2013-11-01 00:50:00
8760,15892,34401.292472,0.5067997685185185,2013-11-01 00:50:00
10402,15892,34470.600945,0.5513599537037037,2013-11-01 00:50:00
10162,15892,34545.59697,0.4817708333333333,2013-11-01 00:50:00
9942,15892,34615.2238,0.5334201388888888,2013-11-01 00:50:00
11318,15892,34690.569323,0.4991319444444444,2013-11-01 00:50:00
4796,15892,34760.775125,0.6014178240740741,2013-11-01 00:50:00
7752,15892,34835.579872,0.5519386574074074,2013-11-01 00:50:00
5630,15892,34908.545672,0.5729166666666666,2013-11-01 00:50:00
6800,15892,34980.345721,0.5179398148148148,2013-11-01 00:50:00
7720,15892,35050.170546,0.5982349537037037,2013-11-01 00:50:00
6794,15892,35123.638042,0.5659722222222222,2013-11-01 00:50:00
9428,15892,35197.504742,0.5564236111111112,2013-11-01 00:50:00
10516,15892,35268.142535,0.6144386574074074,2013-11-01 00:50:00
9296,15892,35342.272493,0.5499131944444444,2013-11-01 00:50:00
7576,15892,35411.649935,0.5837673611111112,2013-11-01 00:50:00
9486,15892,35483.359384,0.5269097222222222,2013-11-01 00:50:00
7922,15892,35554.002107,0.5169270833333334,2013-11-01 00:50:00
9902,15892,35627.136373,0.5198206018518519,2013-11-01 00:50:00
8384,15892,35697.61622,0.5309606481481481,2013-11-01 00:50:00
8540,15892,35772.016434,0.5083912037037037,2013-11-01 00:50:00
6690,15892,35841.799016,0.5896990740740741,2013-11-01 00:50:00
8098,15892,35915.420615,0.5201099537037037,2013-11-01 00:50:00
8508,15892,35985.090293,0.5561342592592593,2013-11-01 00:50:00
6048,15892,36059.280083,0.5394965277777778,2013-11-01 00:50:00
7900,15892,36133.44177,0.5873842592592593,2013-11-01 00:50:00
8882,15892,36208.13347,0.5293692129629629,2013-11-01 00:50:00
7512,15892,36279.37614,0.5337094907407407,2013-11-01 00:50:00
10028,15892,36352.937679,0.5596064814814815,2013-11-01 00:50:00
9970,15892,36423.832413,0.5503472222222222,2013-11-01 00:50:00
9554,15892,36497.746579,0.5993923611111112,2013-11-01 00:50:00
9288,15892,36570.026539,0.5578703703703703,2013-11-01 00:50:00
13962,15892,36644.355673,0.46889467592592593,2013-11-01 00:50:00
5486,15892,36713.100566,0.6605902777777778,2013-11-01 00:50:00
11306,15892,36787.402105,0.5227141203703703,2013-11-01 00:50:00
10124,15892,36859.515885,0.5256076388888888,2013-11-01 00:50:00
9268,15892,36933.861559,0.5179398148148148,2013-11-01 00:50:00
7238,15892,37010.618414,0.6381655092592593,2013-11-01 00:50:00
4194,15892,37079.755944,0.6932870370370371,2013-11-01 00:50:00
6024,15892,37153.316687,0.6478587962962963,2013-11-01 00:50:00
5668,15892,37224.788303,0.5996817129629629,2013-11-01 00:50:00
3142,15892,37299.121209,0.7118055555555556,2013-11-01 00:50:00
3788,15892,37368.690563,0.6439525462962963,2013-11-01 00:50:00
5420,15892,37440.49964,0.5962094907407407,2013-11-01 00:50:00
5822,15892,37511.325016,0.5846354166666666,2013-11-01 00:50:00
6126,15892,37584.684662,0.6200810185185185,2013-11-01 00:50:00
4890,15892,37654.296786,0.6359953703703703,2013-11-01 00:50:00
5532,15892,37728.70828,0.6912615740740741,2013-11-01 00:50:00
4772,15892,37797.9537,0.5966435185185185,2013-11-01 00:50:00
5812,15892,37872.633116,0.6776620370370371,2013-11-01 00:50:00
5846,15892,37942.187991,0.6121238425925926,2013-11-01 00:50:00
6036,15892,38016.384781,0.5526620370370371,2013-11-01 00:50:00
5168,15892,38086.50858,0.6527777777777778,2013-11-01 00:50:00
6912,15892,38160.305469,0.5554108796296297,2013-11-01 00:50:00
6708,15892,38229.309925,0.5525173611111112,2013-11-01 00:50:00
4916,15892,38302.126361,0.5915798611111112,2013-11-01 00:50:00
6784,15892,38371.648005,0.5127314814814815,2013-11-01 00:50:00
8446,15892,38444.471977,0.5271990740740741,2013-11-01 00:50:00
7036,15892,38514.876369,0.5785590277777778,2013-11-01 00:50:00
8596,15892,38587.042093,0.5296585648148148,2013-11-01 00:50:00
9756,15892,38657.813254,0.5283564814814815,2013-11-01 00:50:00
7412,15892,38731.777687,0.5782696759259259,2013-11-01 00:50:00
6292,15892,38802.638293,0.6659432870370371,2013-11-01 00:50:00
6600,15892,38877.785044,0.5892650462962963,2013-11-01 00:50:00
7460,15892,38953.276751,0.6174768518518519,2013-11-01 00:50:00
6296,15892,39024.941625,0.6047453703703703,2013-11-01 00:50:00
4788,15892,39097.504374,0.6047453703703703,2013-11-01 00:50:00
6264,15892,39168.518218,0.5308159722222222,2013-11-01 00:50:00
8716,15892,39239.187422,0.5986689814814815,2013-11-01 00:50:00
8914,15892,39309.999288,0.5120081018518519,2013-11-01 00:50:00
7784,15892,39384.49695,0.5421006944444444,2013-11-01 00:50:00
8754,15892,39455.83005,0.5568576388888888,2013-11-01 00:50:00
9644,15892,39528.340473,0.49537037037037035,2013-11-01 00:50:00
6722,15892,39603.154323,0.5436921296296297,2013-11-01 00:50:00
6792,15892,39677.414576,0.5648148148148148,2013-11-01 00:50:00
7310,15892,39747.741426,0.6192129629629629,2013-11-01 00:50:00
5654,15892,39820.749475,0.5891203703703703,2013-11-01 00:50:00
9062,15892,39891.561705,0.5367476851851852,2013-11-01 00:50:00
8692,15892,39965.849413,0.5581597222222222,2013-11-01 00:50:00
8770,15892,40038.438685,0.5674189814814815,2013-11-01 00:50:00
8182,15892,40111.176012,0.5415219907407407,2013-11-01 00:50:00
9652,15892,40182.00687,0.5668402777777778,2013-11-01 00:50:00
8082,15892,40253.885593,0.5341435185185185,2013-11-01 00:50:00
10530,15892,40322.899093,0.49233217592592593,2013-11-01 00:50:00
9402,15892,40395.996331,0.5410879629629629,2013-11-01 00:50:00
8522,15892,40470.251718,0.5776909722222222,2013-11-01 00:50:00
8580,15892,40545.7953,0.5221354166666666,2013-11-01 00:50:00
9330,15892,40613.89818,0.4995659722222222,2013-11-01 00:50:00
4632,15892,40687.940213,0.5815972222222222,2013-11-01 00:50:00
8218,15892,40761.92906,0.5975115740740741,2013-11-01 00:50:00
8250,15892,40833.699798,0.4939236111111111,2013-11-01 00:50:00
7536,15892,40908.996796,0.5350115740740741,2013-11-01 00:50:00
8260,15892,40977.115213,0.5167824074074074,2013-11-01 00:50:00
8432,15892,41050.02764,0.5146122685185185,2013-11-01 00:50:00
5990,15892,41122.268952,0.4787326388888889,2013-11-01 00:50:00
7150,15892,41194.742398,0.5218460648148148,2013-11-01 00:50:00
5764,15892,41264.709465,0.5661168981481481,2013-11-01 00:50:00
8210,15892,41337.242084,0.5597511574074074,2013-11-01 00:50:00
7874,15892,41406.908002,0.5732060185185185,2013-11-01 00:50:00
6636,15892,41480.110599,0.5355902777777778,2013-11-01 00:50:00
7184,15892,41548.392467,0.5830439814814815,2013-11-01 00:50:00
7022,15892,41620.929811,0.5671296296296297,2013-11-01 00:50:00
7520,15892,41690.662632,0.5183738425925926,2013-11-01 00:50:00
7264,15892,41765.701728,0.546875,2013-11-01 00:50:00
9744,15892,41835.316547,0.5571469907407407,2013-11-01 00:50:00
8616,15892,41909.025597,0.5480324074074074,2013-11-01 00:50:00
7294,15892,41979.481398,0.5818865740740741,2013-11-01 00:50:00
10774,15892,42051.367513,0.5173611111111112,2013-11-01 00:50:00
7408,15892,42122.900162,0.6070601851851852,2013-11-01 00:50:00
10506,15892,42199.114663,0.5134548611111112,2013-11-01 00:50:00
10562,15892,42269.546482,0.5367476851851852,2013-11-01 00:50:00
12016,15892,42343.634538,0.5118634259259259,2013-11-01 00:50:00
10390,15892,42412.350963,0.4865451388888889,2013-11-01 00:50:00
7370,15892,42486.344175,0.6148726851851852,2013-11-01 00:50:00
10682,15892,42559.534136,0.5358796296296297,2013-11-01 00:50:00
11200,15892,42628.255718,0.5147569444444444,2013-11-01 00:50:00
10040,15892,42700.182481,0.4752604166666667,2013-11-01 00:50:00
11740,15892,42770.994141,0.48249421296296297,2013-11-01 00:50:00
12478,15892,42845.58968,0.5057870370370371,2013-11-01 00:50:00
10972,15892,42915.901406,0.5543981481481481,2013-11-01 00:50:00
10910,15892,42989.761408,0.4937789351851852,2013-11-01 00:50:00
8620,15892,43059.147104,0.5675636574074074,2013-11-01 00:50:00
9144,15892,43136.181874,0.6407696759259259,2013-11-01 00:50:00
12308,15892,43206.642611,0.5335648148148148,2013-11-01 00:50:00
10688,15892,43280.631137,0.5972222222222222,2013-11-01 00:50:00
9894,15892,43349.582133,0.4849537037037037,2013-11-01 00:50:00
6724,15892,43424.548417,0.5862268518518519,2013-11-01 00:50:00
9016,15892,43494.599752,0.6025752314814815,2013-11-01 00:50:00
9326,15892,43568.888479,0.5120081018518519,2013-11-01 00:50:00
9748,15892,43638.355261,0.5209780092592593,2013-11-01 00:50:00
11710,15892,43711.127386,0.5393518518518519,2013-11-01 00:50:00
9308,15892,43781.466687,0.5487557870370371,2013-11-01 00:50:00
9656,15892,43854.163729,0.5412326388888888,2013-11-01 00:50:00
8362,15892,43924.220201,0.5105613425925926,2013-11-01 00:50:00
10372,15892,43997.075564,0.5423900462962963,2013-11-01 00:50:00
5122,15892,44069.106165,0.6355613425925926,2013-11-01 00:50:00
8326,15892,44142.762969,0.6057581018518519,2013-11-01 00:50:00
8194,15892,44214.499258,0.5681423611111112,2013-11-01 00:50:00
9604,15892,44286.985927,0.5489004629629629,2013-11-01 00:50:00
8948,15892,44359.009398,0.5185185185185185,2013-11-01 00:50:00
8812,15892,44432.487406,0.5807291666666666,2013-11-01 00:50:00
8364,15892,44508.112285,0.5496238425925926,2013-11-01 00:50:00
8874,15892,44576.675184,0.5792824074074074,2013-11-01 00:50:00
10600,15892,44648.200893,0.5436921296296297,2013-11-01 00:50:00
9152,15892,44715.508302,0.5325520833333334,2013-11-01 00:50:00
8826,15892,44789.524571,0.5452835648148148,2013-11-01 00:50:00
9000,15892,44863.051045,0.5234375,2013-11-01 00:50:00
11212,15892,44937.96616,0.5086805555555556,2013-11-01 00:50:00
11312,15892,45006.381299,0.47670717592592593,2013-11-01 00:50:00
11556,15892,45081.396089,0.47236689814814814,2013-11-01 00:50:00
11564,15892,45154.707784,0.4888599537037037,2013-11-01 00:50:00
12556,15892,45226.728236,0.5011574074074074,2013-11-01 00:50:00
11888,15892,45299.852435,0.5023148148148148,2013-11-01 00:50:00
7960,15892,45370.480345,0.6236979166666666,2013-11-01 00:50:00
9462,15892,45440.215415,0.4895833333333333,2013-11-01 00:50:00
9568,15892,45512.962951,0.5988136574074074,2013-11-01 00:50:00
9122,15892,45583.235196,0.4830729166666667,2013-11-01 00:50:00
11160,15892,45656.103177,0.5824652777777778,2013-11-01 00:50:00
11106,15892,45726.073719,0.484375,2013-11-01 00:50:00
11304,15892,45799.748698,0.49189814814814814,2013-11-01 00:50:00
10532,15892,45870.517302,0.4982638888888889,2013-11-01 00:50:00
9022,15892,45945.398896,0.5014467592592593,2013-11-01 00:50:00
12146,15892,46014.784387,0.47294560185185186,2013-11-01 00:50:00
11062,15892,46088.570578,0.5177951388888888,2013-11-01 00:50:00
7108,15892,46160.234286,0.5473090277777778,2013-11-01 00:50:00
10726,15892,46233.155542,0.49797453703703703,2013-11-01 00:50:00
10970,15892,46307.214005,0.5535300925925926,2013-11-01 00:50:00
9022,15892,46377.574807,0.5034722222222222,2013-11-01 00:50:00
9016,15892,46453.018491,0.5311053240740741,2013-11-01 00:50:00
10348,15892,46524.884608,0.48929398148148145,2013-11-01 00:50:00
9448,15892,46597.083877,0.5719039351851852,2013-11-01 00:50:00
10498,15892,46667.124487,0.5515046296296297,2013-11-01 00:50:00
10018,15892,46740.978934,0.5260416666666666,2013-11-01 00:50:00
9240,15892,46811.227281,0.49247685185185186,2013-11-01 00:50:00
8198,15892,46884.128753,0.5703125,2013-11-01 00:50:00
11378,15892,46954.638921,0.5613425925925926,2013-11-01 00:50:00
8348,15892,47027.757715,0.6579861111111112,2013-11-01 00:50:00
9528,15892,47097.40153,0.4930555555555556,2013-11-01 00:50:00
11988,15892,47170.49473,0.5143229166666666,2013-11-01 00:50:00
9424,15892,47239.348729,0.6095196759259259,2013-11-01 00:50:00
9760,15892,47313.859055,0.5462962962962963,2013-11-01 00:50:00
8696,15892,47385.100323,0.48292824074074076,2013-11-01 00:50:00
11828,15892,47458.027484,0.4809027777777778,2013-11-01 00:50:00
10110,15892,47528.406353,0.5049189814814815,2013-11-01 00:50:00
6290,15892,47604.186789,0.6077835648148148,2013-11-01 00:50:00
8028,15892,47674.567237,0.6153067129629629,2013-11-01 00:50:00
5978,15892,47747.774845,0.5520833333333334,2013-11-01 00:50:00
4490,15892,47816.917351,0.6895254629629629,2013-11-01 00:50:00
5278,15892,47888.247048,0.6624710648148148,2013-11-01 00:50:00
4184,15892,47957.468462,0.6046006944444444,2013-11-01 00:50:00
3724,15892,48030.659978,0.6574074074074074,2013-11-01 00:50:00
6138,15892,48105.036287,0.6163194444444444,2013-11-01 00:50:00
6060,15892,48177.860686,0.5619212962962963,2013-11-01 00:50:00
4816,15892,48251.713078,0.6038773148148148,2013-11-01 00:50:00
8876,15892,48320.442059,0.5648148148148148,2013-11-01 00:50:00
6390,15892,48395.611708,0.5231481481481481,2013-11-01 00:50:00
7342,15892,48465.388975,0.5714699074074074,2013-11-01 00:50:00
8012,15892,48538.356277,0.5747974537037037,2013-11-01 00:50:00
7824,15892,48608.570458,0.5321180555555556,2013-11-01 00:50:00
6882,15892,48682.574621,0.5716145833333334,2013-11-01 00:50:00
8350,15892,48753.396647,0.5873842592592593,2013-11-01 00:50:00
9912,15892,48825.752949,0.5146122685185185,2013-11-01 00:50:00
7780,15892,48897.813795,0.5122974537037037,2013-11-01 00:50:00
8070,15892,48972.137331,0.5371817129629629,2013-11-01 00:50:00
9946,15892,49040.098337,0.49291087962962965,2013-11-01 00:50:00
9262,15892,49113.821738,0.50390625,2013-11-01 00:50:00
8630,15892,49184.083064,0.5059317129629629,2013-11-01 00:50:00
9774,15892,49255.596175,0.5917245370370371,2013-11-01 00:50:00
7130,15892,49331.416405,0.5842013888888888,2013-11-01 00:50:00
8284,15892,49407.585809,0.5300925925925926,2013-11-01 00:50:00
7218,15892,49481.21611,0.5879629629629629,2013-11-01 00:50:00
7380,15892,49553.764099,0.5928819444444444,2013-11-01 00:50:00
10438,15892,49624.269299,0.4642650462962963,2013-11-01 00:50:00
5406,15892,49698.353523,0.5270543981481481,2013-11-01 00:50:00
8190,15892,49769.011063,0.4871238425925926,2013-11-01 00:50:00
6416,15892,49842.389995,0.6694155092592593,2013-11-01 00:50:00
6608,15892,49915.827794,0.5311053240740741,2013-11-01 00:50:00
6420,15892,49986.163878,0.5775462962962963,2013-11-01 00:50:00
9366,15892,50060.2406,0.4900173611111111,2013-11-01 00:50:00
7190,15892,50129.548041,0.6080729166666666,2013-11-01 00:50:00
4402,15892,50203.421027,0.6121238425925926,2013-11-01 00:50:00
6716,15892,50272.914859,0.5875289351851852,2013-11-01 00:50:00
3532,15892,50346.007825,0.6561053240740741,2013-11-01 00:50:00
2448,15892,50415.179897,0.6432291666666666,2013-11-01 00:50:00
4728,15892,50486.815873,0.5891203703703703,2013-11-01 00:50:00
5254,15892,50558.144441,0.6401909722222222,2013-11-01 00:50:00
3410,15892,50631.658017,0.6255787037037037,2013-11-01 00:50:00
1668,15892,50702.786283,0.6694155092592593,2013-11-01 00:50:00
5618,15892,50775.417332,0.6242766203703703,2013-11-01 00:50:00
2626,15892,50846.535271,0.6114004629629629,2013-11-01 00:50:00
5276,15892,50921.2275,0.6487268518518519,2013-11-01 00:50:00
4338,15892,50991.018046,0.6723090277777778,2013-11-01 00:50:00
9296,15892,51066.47399,0.5015914351851852,2013-11-01 00:50:00
6010,15892,51138.766657,0.6469907407407407,2013-11-01 00:50:00
7950,15892,51214.030425,0.5052083333333334,2013-11-01 00:50:00
8980,15892,51287.21867,0.6179108796296297,2013-11-01 00:50:00
10892,15892,51362.530154,0.5188078703703703,2013-11-01 00:50:00
9786,15892,51431.06234,0.49638310185185186,2013-11-01 00:50:00
9232,15892,51505.904594,0.5574363425925926,2013-11-01 00:50:00
9578,15892,51575.655511,0.5120081018518519,2013-11-01 00:50:00
7430,15892,51653.494033,0.5248842592592593,2013-11-01 00:50:00
9038,15892,51723.773712,0.5509259259259259,2013-11-01 00:50:00
9626,15892,51796.995045,0.6027199074074074,2013-11-01 00:50:00
5924,15892,51870.217796,0.6219618055555556,2013-11-01 00:50:00
11950,15892,51940.39274,0.5302372685185185,2013-11-01 00:50:00
9242,15892,52013.219179,0.5316840277777778,2013-11-01 00:50:00
11232,15892,52084.267908,0.5409432870370371,2013-11-01 00:50:00
10998,15892,52157.601138,0.5247395833333334,2013-11-01 00:50:00
11220,15892,52229.434298,0.4913194444444444,2013-11-01 00:50:00
11636,15892,52302.054425,0.5192418981481481,2013-11-01 00:50:00
13614,15892,52371.834453,0.5033275462962963,2013-11-01 00:50:00
11426,15892,52445.928801,0.5530960648148148,2013-11-01 00:50:00
11826,15892,52516.535902,0.6187789351851852,2013-11-01 00:50:00
8414,15892,52589.619383,0.6032986111111112,2013-11-01 00:50:00
5192,15892,52660.802064,0.6390335648148148,2013-11-01 00:50:00
4914,15892,52732.595231,0.5198206018518519,2013-11-01 00:50:00
7084,15892,52803.111379,0.6358506944444444,2013-11-01 00:50:00
8394,15892,52877.398681,0.6108217592592593,2013-11-01 00:50:00
9706,15892,52945.011161,0.5164930555555556,2013-11-01 00:50:00
11330,15892,53019.102314,0.5234375,2013-11-01 00:50:00
7236,15892,53089.325109,0.6229745370370371,2013-11-01 00:50:00
7328,15892,53162.540367,0.6254340277777778,2013-11-01 00:50:00
4958,15892,53231.538777,0.6730324074074074,2013-11-01 00:50:00
8022,15892,53305.212289,0.5821759259259259,2013-11-01 00:50:00
6394,15892,53375.859322,0.5276331018518519,2013-11-01 00:50:00
8670,15892,53447.421565,0.5762442129629629,2013-11-01 00:50:00
6588,15892,53519.917987,0.6121238425925926,2013-11-01 00:50:00
11088,15892,53596.39271,0.5086805555555556,2013-11-01 00:50:00
6176,15892,53672.421937,0.5293692129629629,2013-11-01 00:50:00
11036,15892,53742.108178,0.4749710648148148,2013-11-01 00:50:00
10646,15892,53815.138426,0.5162037037037037,2013-11-01 00:50:00
4880,15892,53885.112563,0.5366030092592593,2013-11-01 00:50:00
8570,15892,53961.008002,0.5353009259259259,2013-11-01 00:50:00
7602,15892,54030.798175,0.48972800925925924,2013-11-01 00:50:00
8462,15892,54103.111151,0.5494791666666666,2013-11-01 00:50:00
5736,15892,54174.857454,0.5460069444444444,2013-11-01 00:50:00
7416,15892,54249.523404,0.6019965277777778,2013-11-01 00:50:00
11126,15892,54318.105671,0.4973958333333333,2013-11-01 00:50:00
8302,15892,54389.739351,0.5221354166666666,2013-11-01 00:50:00
9584,15892,54459.504768,0.5149016203703703,2013-11-01 00:50:00
6508,15892,54531.232919,0.5733506944444444,2013-11-01 00:50:00
10164,15892,54602.79056,0.4765625,2013-11-01 00:50:00
7974,15892,54679.134195,0.5691550925925926,2013-11-01 00:50:00
11860,15892,54749.18356,0.5376157407407407,2013-11-01 00:50:00
6442,15892,54824.076529,0.5441261574074074,2013-11-01 00:50:00
5564,15892,54893.655599,0.5610532407407407,2013-11-01 00:50:00
8020,15892,54967.284719,0.5370370370370371,2013-11-01 00:50:00
3948,15892,55037.769972,0.6597222222222222,2013-11-01 00:50:00
8586,15892,55110.018748,0.5630787037037037,2013-11-01 00:50:00
5006,15892,55179.045545,0.5924479166666666,2013-11-01 00:50:00
6434,15892,55254.09839,0.5834780092592593,2013-11-01 00:50:00
7818,15892,55324.789555,0.5597511574074074,2013-11-01 00:50:00
4642,15892,55398.776134,0.5866608796296297,2013-11-01 00:50:00
5302,15892,55472.892498,0.6184895833333334,2013-11-01 00:50:00
8298,15892,55541.896096,0.5101273148148148,2013-11-01 00:50:00
7684,15892,55615.124943,0.6046006944444444,2013-11-01 00:50:00
6240,15892,55685.731328,0.6880787037037037,2013-11-01 00:50:00
6532,15892,55759.952967,0.5470196759259259,2013-11-01 00:50:00
5218,15892,55828.991601,0.5818865740740741,2013-11-01 00:50:00
8442,15892,55901.570002,0.5915798611111112,2013-11-01 00:50:00
8858,15892,55971.851139,0.5626446759259259,2013-11-01 00:50:00
7852,15892,56045.095998,0.5810185185185185,2013-11-01 00:50:00
7864,15892,56114.095457,0.6011284722222222,2013-11-01 00:50:00
8960,15892,56186.736402,0.5661168981481481,2013-11-01 00:50:00
7466,15892,56255.895856,0.5137442129629629,2013-11-01 00:50:00
7250,15892,56329.110569,0.5606192129629629,2013-11-01 00:50:00
6084,15892,56399.101924,0.5646701388888888,2013-11-01 00:50:00
8376,15892,56472.398055,0.5047743055555556,2013-11-01 00:50:00
7708,15892,56541.952008,0.5526620370370371,2013-11-01 00:50:00
6714,15892,56613.73214,0.5868055555555556,2013-11-01 00:50:00
8084,15892,56709.703563,0.5305266203703703,2013-11-01 00:50:00
7036,15892,56897.683305,0.5653935185185185,2013-11-01 00:50:00
8886,15892,57066.392402,0.5011574074074074,2013-11-01 00:50:00
10232,15892,57254.32877,0.5135995370370371,2013-11-01 00:50:00
10932,15892,57422.083821,0.5533854166666666,2013-11-01 00:50:00
10186,15892,57608.617439,0.5545428240740741,2013-11-01 00:50:00
10178,15892,57765.300966,0.5166377314814815,2013-11-01 00:50:00
7794,15892,57955.392208,0.5901331018518519,2013-11-01 00:50:00
8664,15892,58124.702132,0.6254340277777778,2013-11-01 00:50:00
9860,15892,58315.1574,0.5250289351851852,2013-11-01 00:50:00
9876,15892,58492.206989,0.5682870370370371,2013-11-01 00:50:00
6150,15892,58678.097368,0.6274594907407407,2013-11-01 00:50:00
5144,15892,58845.838255,0.6137152777777778,2013-11-01 00:50:00
3436,15892,59039.325146,0.6351273148148148,2013-11-01 00:50:00
5798,15892,59224.201985,0.6241319444444444,2013-11-01 00:50:00
5568,15892,59417.801116,0.6163194444444444,2013-11-01 00:50:00
4086,15892,59602.876409,0.5610532407407407,2013-11-01 00:50:00
5900,15892,59796.360625,0.5792824074074074,2013-11-01 00:50:00
4982,15892,59978.341531,0.6226851851851852,2013-11-01 00:50:00
7210,15892,60166.78762,0.5988136574074074,2013-11-01 00:50:00
5518,15892,60375.074553,0.6378761574074074,2013-11-01 00:50:00
6984,15892,60560.4001,0.5564236111111112,2013-11-01 00:50:00
3594,15892,60768.448133,0.6365740740740741,2013-11-01 00:50:00
6806,15892,60954.311127,0.5031828703703703,2013-11-01 00:50:00
5978,15892,61162.510726,0.5947627314814815,2013-11-01 00:50:00
6054,15892,61334.308591,0.6351273148148148,2013-11-01 00:50:00
3804,15892,61550.593713,0.6501736111111112,2013-11-01 00:50:00
7138,15892,61759.739225,0.5633680555555556,2013-11-01 00:50:00
